structure,type,seas_adj,date,value
cons_priv,real,csa,2001-01-01,71888.349969051
cons_priv,real,csa,2001-04-01,72462.5862411182
cons_priv,real,csa,2001-07-01,72649.6310364013
cons_priv,real,csa,2001-10-01,72825.1828510146
cons_priv,real,csa,2002-01-01,72813.4128005294
cons_priv,real,csa,2002-04-01,72746.7798866162
cons_priv,real,csa,2002-07-01,72786.8914076173
cons_priv,real,csa,2002-10-01,72730.7522152643
cons_priv,real,csa,2003-01-01,72751.0640676489
cons_priv,real,csa,2003-04-01,72897.9334363423
cons_priv,real,csa,2003-07-01,73189.4793351997
cons_priv,real,csa,2003-10-01,73484.8165359723
cons_priv,real,csa,2004-01-01,73990.4856955984
cons_priv,real,csa,2004-04-01,74245.8553552674
cons_priv,real,csa,2004-07-01,74415.7702768195
cons_priv,real,csa,2004-10-01,74558.7974529323
cons_priv,real,csa,2005-01-01,74948.9941123431
cons_priv,real,csa,2005-04-01,75267.0308754078
cons_priv,real,csa,2005-07-01,75744.0992619935
cons_priv,real,csa,2005-10-01,76025.0313922413
cons_priv,real,csa,2006-01-01,76136.3132562554
cons_priv,real,csa,2006-04-01,76425.5077315503
cons_priv,real,csa,2006-07-01,76754.9050981708
cons_priv,real,csa,2006-10-01,77044.2701695428
cons_priv,real,csa,2007-01-01,77688.2138482542
cons_priv,real,csa,2007-04-01,78133.2424066248
cons_priv,real,csa,2007-07-01,78601.0501325547
cons_priv,real,csa,2007-10-01,79118.3422833182
cons_priv,real,csa,2008-01-01,79057.181573849
cons_priv,real,csa,2008-04-01,79461.7310593
cons_priv,real,csa,2008-07-01,79745.8609222522
cons_priv,real,csa,2008-10-01,79773.5477993195
cons_priv,real,csa,2009-01-01,80140.8629097954
cons_priv,real,csa,2009-04-01,80312.1923018007
cons_priv,real,csa,2009-07-01,80704.1271449175
cons_priv,real,csa,2009-10-01,81090.7180971103
cons_priv,real,csa,2010-01-01,81618.7288966408
cons_priv,real,csa,2010-04-01,81648.2932399863
cons_priv,real,csa,2010-07-01,82267.8941953952
cons_priv,real,csa,2010-10-01,82339.2620705009
cons_priv,real,csa,2011-01-01,82124.1771851893
cons_priv,real,csa,2011-04-01,82406.7656898976
cons_priv,real,csa,2011-07-01,82572.150170256
cons_priv,real,csa,2011-10-01,83303.8021201349
cons_priv,real,csa,2012-01-01,84192.0122281521
cons_priv,real,csa,2012-04-01,84224.301759594
cons_priv,real,csa,2012-07-01,84545.8124896517
cons_priv,real,csa,2012-10-01,85116.3626596223
cons_priv,real,csa,2013-01-01,85957.0218167671
cons_priv,real,csa,2013-04-01,86480.307756964
cons_priv,real,csa,2013-07-01,87048.7711915981
cons_priv,real,csa,2013-10-01,87482.0943944579
cons_priv,real,csa,2014-01-01,87411.7618397142
cons_priv,real,csa,2014-04-01,87631.3240488971
cons_priv,real,csa,2014-07-01,88006.0660752585
cons_priv,real,csa,2014-10-01,88382.6560975836
cons_priv,real,csa,2015-01-01,88776.3678617471
cons_priv,real,csa,2015-04-01,89259.1712602278
cons_priv,real,csa,2015-07-01,89706.3485140165
cons_priv,real,csa,2015-10-01,89793.6151776225
cons_priv,real,csa,2016-01-01,90141.1914411055
cons_priv,real,csa,2016-04-01,90404.5706551755
cons_priv,real,csa,2016-07-01,90674.4770237279
cons_priv,real,csa,2016-10-01,91372.2361416282
cons_priv,real,csa,2017-01-01,91423.6139209528
cons_priv,real,csa,2017-04-01,91535.0417415864
cons_priv,real,csa,2017-07-01,91999.8393189121
cons_priv,real,csa,2017-10-01,92169.2103473279
cons_priv,real,csa,2018-01-01,92408.9180889175
cons_priv,real,csa,2018-04-01,92637.4606521613
cons_priv,real,csa,2018-07-01,92686.9620436741
cons_priv,real,csa,2018-10-01,92920.9138266465
cons_priv,real,csa,2019-01-01,93191.2416688218
cons_priv,real,csa,2019-04-01,93492.306118355
cons_priv,real,csa,2019-07-01,93646.7701896443
cons_gov,real,csa,1980-01-01,9778.00873694887
cons_gov,real,csa,1980-04-01,9849.59881416501
cons_gov,real,csa,1980-07-01,9946.46508016
cons_gov,real,csa,1980-10-01,10029.2905164529
cons_gov,real,csa,1981-01-01,10075.6626792684
cons_gov,real,csa,1981-04-01,10133.5478265367
cons_gov,real,csa,1981-07-01,10133.5428881098
cons_gov,real,csa,1981-10-01,10162.8762227628
cons_gov,real,csa,1982-01-01,10175.5603364751
cons_gov,real,csa,1982-04-01,10143.5345475972
cons_gov,real,csa,1982-07-01,10143.4435721269
cons_gov,real,csa,1982-10-01,10300.7230039211
cons_gov,real,csa,1983-01-01,10391.1142779018
cons_gov,real,csa,1983-04-01,10483.1851730893
cons_gov,real,csa,1983-07-01,10485.8588330659
cons_gov,real,csa,1983-10-01,10463.2621661724
cons_gov,real,csa,1984-01-01,10465.7239535201
cons_gov,real,csa,1984-04-01,10549.971501588
cons_gov,real,csa,1984-07-01,10680.7346873399
cons_gov,real,csa,1984-10-01,10783.96918838
cons_gov,real,csa,1985-01-01,10935.4704677997
cons_gov,real,csa,1985-04-01,11166.1201284521
cons_gov,real,csa,1985-07-01,11259.7286555553
cons_gov,real,csa,1985-10-01,11292.6998263874
cons_gov,real,csa,1986-01-01,11407.516526497
cons_gov,real,csa,1986-04-01,11494.4558714796
cons_gov,real,csa,1986-07-01,11573.8968846681
cons_gov,real,csa,1986-10-01,11611.5654404061
cons_gov,real,csa,1987-01-01,11693.3136780883
cons_gov,real,csa,1987-04-01,11764.4861688497
cons_gov,real,csa,1987-07-01,11789.2121421535
cons_gov,real,csa,1987-10-01,11903.3840665204
cons_gov,real,csa,1988-01-01,12000.0898479389
cons_gov,real,csa,1988-04-01,12221.2964763438
cons_gov,real,csa,1988-07-01,12396.1729419791
cons_gov,real,csa,1988-10-01,12686.2737535129
cons_gov,real,csa,1989-01-01,12998.4018276612
cons_gov,real,csa,1989-04-01,13240.8896249968
cons_gov,real,csa,1989-07-01,13613.6461290262
cons_gov,real,csa,1989-10-01,13772.4651909657
cons_gov,real,csa,1990-01-01,13877.3418259311
cons_gov,real,csa,1990-04-01,13954.8597763553
cons_gov,real,csa,1990-07-01,14073.7041993562
cons_gov,real,csa,1990-10-01,14213.9256003585
cons_gov,real,csa,1991-01-01,14203.8326411522
cons_gov,real,csa,1991-04-01,14201.8679822819
cons_gov,real,csa,1991-07-01,14317.2481125252
cons_gov,real,csa,1991-10-01,14455.1001892761
cons_gov,real,csa,1992-01-01,14540.7719365434
cons_gov,real,csa,1992-04-01,14549.8272176496
cons_gov,real,csa,1992-07-01,14397.3430167758
cons_gov,real,csa,1992-10-01,14202.9290707745
cons_gov,real,csa,1993-01-01,14131.3731363811
cons_gov,real,csa,1993-04-01,14265.0420534765
cons_gov,real,csa,1993-07-01,14223.2296842514
cons_gov,real,csa,1993-10-01,14390.3520921256
cons_gov,real,csa,1994-01-01,14507.2904570854
cons_gov,real,csa,1994-04-01,14367.710393358
cons_gov,real,csa,1994-07-01,14635.0275763854
cons_gov,real,csa,1994-10-01,14701.6988165656
cons_gov,real,csa,1995-01-01,14655.7360348178
cons_gov,real,csa,1995-04-01,14556.2572193236
cons_gov,real,csa,1995-07-01,14615.1092969804
cons_gov,real,csa,1995-10-01,14669.9703304668
cons_gov,real,csa,1996-01-01,14756.7671322927
cons_gov,real,csa,1996-04-01,14804.8952678786
cons_gov,real,csa,1996-07-01,14778.5963656356
cons_gov,real,csa,1996-10-01,14758.3317377425
cons_gov,real,csa,1997-01-01,14751.92341572
cons_gov,real,csa,1997-04-01,14827.1359943018
cons_gov,real,csa,1997-07-01,14881.7563036641
cons_gov,real,csa,1997-10-01,14929.9902314549
cons_gov,real,csa,1998-01-01,14909.4513563091
cons_gov,real,csa,1998-04-01,14963.9703929222
cons_gov,real,csa,1998-07-01,15087.8033291087
cons_gov,real,csa,1998-10-01,15126.6367044145
cons_gov,real,csa,1999-01-01,15164.853169199
cons_gov,real,csa,1999-04-01,15302.8039545519
cons_gov,real,csa,1999-07-01,15327.946328663
cons_gov,real,csa,1999-10-01,15457.073473079
cons_gov,real,csa,2000-01-01,15467.7914166229
cons_gov,real,csa,2000-04-01,15559.3831976431
cons_gov,real,csa,2000-07-01,15547.2861150506
cons_gov,real,csa,2000-10-01,15594.7433479225
cons_gov,real,csa,2001-01-01,15713.890622899
cons_gov,real,csa,2001-04-01,15406.6021605072
cons_gov,real,csa,2001-07-01,15502.2960517572
cons_gov,real,csa,2001-10-01,15596.3427930188
cons_gov,real,csa,2002-01-01,15750.8412274629
cons_gov,real,csa,2002-04-01,15761.3154238428
cons_gov,real,csa,2002-07-01,15917.7273917755
cons_gov,real,csa,2002-10-01,15926.5397356201
cons_gov,real,csa,2003-01-01,16010.6686216606
cons_gov,real,csa,2003-04-01,16073.004275681
cons_gov,real,csa,2003-07-01,16234.0748332194
cons_gov,real,csa,2003-10-01,16289.1400851532
cons_gov,real,csa,2004-01-01,16170.3945395084
cons_gov,real,csa,2004-04-01,16348.3809387301
cons_gov,real,csa,2004-07-01,16316.3992906125
cons_gov,real,csa,2004-10-01,16400.0302666639
cons_gov,real,csa,2005-01-01,16571.243028389
cons_gov,real,csa,2005-04-01,16651.4857777355
cons_gov,real,csa,2005-07-01,16577.3982120608
cons_gov,real,csa,2005-10-01,16577.3928690545
cons_gov,real,csa,2006-01-01,16686.5071719938
cons_gov,real,csa,2006-04-01,16501.9551949357
cons_gov,real,csa,2006-07-01,16641.6906035806
cons_gov,real,csa,2006-10-01,16714.881032072
cons_gov,real,csa,2007-01-01,16746.1920984135
cons_gov,real,csa,2007-04-01,16778.6299014707
cons_gov,real,csa,2007-07-01,16766.9000431897
cons_gov,real,csa,2007-10-01,16741.9699836897
cons_gov,real,csa,2008-01-01,16925.694697625
cons_gov,real,csa,2008-04-01,16956.6956464759
cons_gov,real,csa,2008-07-01,16934.7608484422
cons_gov,real,csa,2008-10-01,17025.1361449454
cons_gov,real,csa,2009-01-01,17289.1379612009
cons_gov,real,csa,2009-04-01,17404.6071447927
cons_gov,real,csa,2009-07-01,17553.1292546804
cons_gov,real,csa,2009-10-01,17632.2220910224
cons_gov,real,csa,2010-01-01,17542.3469107094
cons_gov,real,csa,2010-04-01,17567.4849993778
cons_gov,real,csa,2010-07-01,17707.2663465434
cons_gov,real,csa,2010-10-01,17809.2771521788
cons_gov,real,csa,2011-01-01,17784.2774459561
cons_gov,real,csa,2011-04-01,17930.1896481065
cons_gov,real,csa,2011-07-01,18040.6561097566
cons_gov,real,csa,2011-10-01,18077.9238436143
cons_gov,real,csa,2012-01-01,18115.3650634479
cons_gov,real,csa,2012-04-01,18211.1721679571
cons_gov,real,csa,2012-07-01,18285.0420052446
cons_gov,real,csa,2012-10-01,18326.2573001159
cons_gov,real,csa,2013-01-01,18455.3926514159
cons_gov,real,csa,2013-04-01,18567.1151912923
cons_gov,real,csa,2013-07-01,18746.2543194657
cons_gov,real,csa,2013-10-01,18869.5107926865
cons_gov,real,csa,2014-01-01,18947.7147370938
cons_gov,real,csa,2014-04-01,19015.6934464236
cons_gov,real,csa,2014-07-01,19069.1710772833
cons_gov,real,csa,2014-10-01,19213.1640500558
cons_gov,real,csa,2015-01-01,19215.3661526059
cons_gov,real,csa,2015-04-01,19277.2416178902
cons_gov,real,csa,2015-07-01,19289.3961397356
cons_gov,real,csa,2015-10-01,19332.9569525713
cons_gov,real,csa,2016-01-01,19436.0299023515
cons_gov,real,csa,2016-04-01,19509.9273743162
cons_gov,real,csa,2016-07-01,19539.0285759126
cons_gov,real,csa,2016-10-01,19603.7485795704
cons_gov,real,csa,2017-01-01,19649.1384855389
cons_gov,real,csa,2017-04-01,19704.4749783672
cons_gov,real,csa,2017-07-01,19775.8772721415
cons_gov,real,csa,2017-10-01,19858.607965429
cons_gov,real,csa,2018-01-01,19784.9081406395
cons_gov,real,csa,2018-04-01,19799.1691392367
cons_gov,real,csa,2018-07-01,19774.8256839317
cons_gov,real,csa,2018-10-01,19853.3462657606
cons_gov,real,csa,2019-01-01,19956.5264717609
cons_gov,real,csa,2019-04-01,19977.7869810034
cons_gov,real,csa,2019-07-01,20084.5772200097
inv,real,csa,1980-01-01,24256.6739288314
inv,real,csa,1980-04-01,23032.6357061411
inv,real,csa,1980-07-01,23548.8261044423
inv,real,csa,1980-10-01,23239.385705902
inv,real,csa,1981-01-01,20120.8622441903
inv,real,csa,1981-04-01,19265.87975813
inv,real,csa,1981-07-01,23905.5791856431
inv,real,csa,1981-10-01,23071.2426738556
inv,real,csa,1982-01-01,20189.4917682783
inv,real,csa,1982-04-01,20542.0214762172
inv,real,csa,1982-07-01,24983.3145675167
inv,real,csa,1982-10-01,22284.5504490172
inv,real,csa,1983-01-01,24050.1250241687
inv,real,csa,1983-04-01,21937.6911576917
inv,real,csa,1983-07-01,23013.5202661246
inv,real,csa,1983-10-01,22688.4271705535
inv,real,csa,1984-01-01,21886.0149986358
inv,real,csa,1984-04-01,19686.585256802
inv,real,csa,1984-07-01,20528.3020509438
inv,real,csa,1984-10-01,22001.3093760831
inv,real,csa,1985-01-01,19771.5434129478
inv,real,csa,1985-04-01,22571.0309024022
inv,real,csa,1985-07-01,22607.1805065891
inv,real,csa,1985-10-01,21276.7244330663
inv,real,csa,1986-01-01,22166.6690697904
inv,real,csa,1986-04-01,23079.2692184904
inv,real,csa,1986-07-01,26036.4828750366
inv,real,csa,1986-10-01,28743.1080175309
inv,real,csa,1987-01-01,24186.3851067556
inv,real,csa,1987-04-01,25915.5063094011
inv,real,csa,1987-07-01,24281.4625955663
inv,real,csa,1987-10-01,25863.7412326599
inv,real,csa,1988-01-01,23152.5230524208
inv,real,csa,1988-04-01,25309.838664203
inv,real,csa,1988-07-01,26631.0307500574
inv,real,csa,1988-10-01,27713.0972879738
inv,real,csa,1989-01-01,25101.6279958671
inv,real,csa,1989-04-01,28206.6014009886
inv,real,csa,1989-07-01,28524.9347030158
inv,real,csa,1989-10-01,29492.4175265807
inv,real,csa,1990-01-01,30903.2805727491
inv,real,csa,1990-04-01,33475.3312447551
inv,real,csa,1990-07-01,30102.2210683709
inv,real,csa,1990-10-01,30543.5143535212
inv,real,csa,1991-01-01,29865.7428616099
inv,real,csa,1991-04-01,29554.0414113926
inv,real,csa,1991-07-01,27653.4331617764
inv,real,csa,1991-10-01,27503.0368058508
inv,real,csa,1992-01-01,26681.8786561447
inv,real,csa,1992-04-01,28407.5751340466
inv,real,csa,1992-07-01,26280.9246933509
inv,real,csa,1992-10-01,26820.093859311
inv,real,csa,1993-01-01,24839.3094397095
inv,real,csa,1993-04-01,28414.959610106
inv,real,csa,1993-07-01,27258.6488211954
inv,real,csa,1993-10-01,27812.6035275086
inv,real,csa,1994-01-01,26686.694317026
inv,real,csa,1994-04-01,30066.5321697657
inv,real,csa,1994-07-01,28511.5460890494
inv,real,csa,1994-10-01,28889.0087837211
inv,real,csa,1995-01-01,28979.8133326442
inv,real,csa,1995-04-01,30679.3542684765
inv,real,csa,1995-07-01,29283.6788120313
inv,real,csa,1995-10-01,29218.0835061019
inv,real,csa,1996-01-01,29640.4461966885
inv,real,csa,1996-04-01,30364.6414646224
inv,real,csa,1996-07-01,28721.5600711572
inv,real,csa,1996-10-01,29137.105621084
inv,real,csa,1997-01-01,28089.0941366999
inv,real,csa,1997-04-01,29673.8126138624
inv,real,csa,1997-07-01,28697.8775278679
inv,real,csa,1997-10-01,27565.9201047075
inv,real,csa,1998-01-01,32110.5410596055
inv,real,csa,1998-04-01,30432.3166093514
inv,real,csa,1998-07-01,29876.0997453063
inv,real,csa,1998-10-01,32268.5934775435
inv,real,csa,1999-01-01,30409.6667486383
inv,real,csa,1999-04-01,30657.660522223
inv,real,csa,1999-07-01,29997.9681247691
inv,real,csa,1999-10-01,34950.9346533182
inv,real,csa,2000-01-01,33661.8941182174
inv,real,csa,2000-04-01,28627.7297028634
inv,real,csa,2000-07-01,31601.3446618549
inv,real,csa,2000-10-01,33657.1602866589
inv,real,csa,2001-01-01,32684.3685077011
inv,real,csa,2001-04-01,35538.3799278865
inv,real,csa,2001-07-01,31532.6596431907
inv,real,csa,2001-10-01,29070.5371791936
inv,real,csa,2002-01-01,34159.5424343067
inv,real,csa,2002-04-01,32650.7881882355
inv,real,csa,2002-07-01,30756.1506144247
inv,real,csa,2002-10-01,30621.9168927298
inv,real,csa,2003-01-01,33323.5170970062
inv,real,csa,2003-04-01,30562.5918367512
inv,real,csa,2003-07-01,32763.1200771832
inv,real,csa,2003-10-01,33425.9750715234
inv,real,csa,2004-01-01,30290.0156738661
inv,real,csa,2004-04-01,28659.8375430899
inv,real,csa,2004-07-01,31881.1210029114
inv,real,csa,2004-10-01,31668.3345819706
inv,real,csa,2005-01-01,31641.4928461512
inv,real,csa,2005-04-01,34990.9851763616
inv,real,csa,2005-07-01,35250.8497165395
inv,real,csa,2005-10-01,35736.0517275253
inv,real,csa,2006-01-01,35740.9239809221
inv,real,csa,2006-04-01,37192.0262942626
inv,real,csa,2006-07-01,34639.1459488552
inv,real,csa,2006-10-01,36855.5760074502
inv,real,csa,2007-01-01,34715.0901813139
inv,real,csa,2007-04-01,33752.5563748442
inv,real,csa,2007-07-01,32666.6127520849
inv,real,csa,2007-10-01,39170.1826089268
inv,real,csa,2008-01-01,39368.0551074038
inv,real,csa,2008-04-01,33770.122016216
inv,real,csa,2008-07-01,32110.6022123846
inv,real,csa,2008-10-01,42506.6748023196
inv,real,csa,2009-01-01,47859.0440251297
inv,real,csa,2009-04-01,34671.3728100541
inv,real,csa,2009-07-01,36292.6347662938
inv,real,csa,2009-10-01,34876.2326868588
inv,real,csa,2010-01-01,31628.5741900186
inv,real,csa,2010-04-01,39113.5161877957
inv,real,csa,2010-07-01,38913.7877394654
inv,real,csa,2010-10-01,35517.3551455795
inv,real,csa,2011-01-01,35392.5620307509
inv,real,csa,2011-04-01,37072.2535594105
inv,real,csa,2011-07-01,44457.149220403
inv,real,csa,2011-10-01,45427.9996625224
inv,real,csa,2012-01-01,39252.9176276398
inv,real,csa,2012-04-01,36269.1529404825
inv,real,csa,2012-07-01,37400.7859684509
inv,real,csa,2012-10-01,33881.415004102
inv,real,csa,2013-01-01,37673.8196088874
inv,real,csa,2013-04-01,26801.3072607907
inv,real,csa,2013-07-01,34260.9908693708
inv,real,csa,2013-10-01,33862.5276806822
inv,real,csa,2014-01-01,34106.0662928238
inv,real,csa,2014-04-01,34219.91765032
inv,real,csa,2014-07-01,37486.3505182001
inv,real,csa,2014-10-01,34588.2414778538
inv,real,csa,2015-01-01,39132.1710024406
inv,real,csa,2015-04-01,36141.0834941949
inv,real,csa,2015-07-01,34380.3637904338
inv,real,csa,2015-10-01,36178.2955926014
inv,real,csa,2016-01-01,41699.2580218766
inv,real,csa,2016-04-01,33709.0451398629
inv,real,csa,2016-07-01,35797.7866423999
inv,real,csa,2016-10-01,32987.7826975125
inv,real,csa,2017-01-01,41195.0318693056
inv,real,csa,2017-04-01,34695.7728344241
inv,real,csa,2017-07-01,38714.955459922
inv,real,csa,2017-10-01,34497.9328849065
inv,real,csa,2018-01-01,35019.6827143047
inv,real,csa,2018-04-01,39217.2283294098
inv,real,csa,2018-07-01,40371.437998117
inv,real,csa,2018-10-01,35666.5288389187
inv,real,csa,2019-01-01,35399.3332499085
inv,real,csa,2019-04-01,37783.3149255255
inv,real,csa,2019-07-01,35062.5933046176
inv_gfcf,real,csa,1980-01-01,19195.489383649
inv_gfcf,real,csa,1980-04-01,19157.2301828426
inv_gfcf,real,csa,1980-07-01,19373.5346249592
inv_gfcf,real,csa,1980-10-01,19516.8047915082
inv_gfcf,real,csa,1981-01-01,19490.2939058767
inv_gfcf,real,csa,1981-04-01,19601.3918059522
inv_gfcf,real,csa,1981-07-01,19978.0823344435
inv_gfcf,real,csa,1981-10-01,19079.2829738388
inv_gfcf,real,csa,1982-01-01,18795.9001128968
inv_gfcf,real,csa,1982-04-01,18652.5063553201
inv_gfcf,real,csa,1982-07-01,18724.0416322826
inv_gfcf,real,csa,1982-10-01,18729.2456897679
inv_gfcf,real,csa,1983-01-01,19073.1036209737
inv_gfcf,real,csa,1983-04-01,19391.6376110197
inv_gfcf,real,csa,1983-07-01,19446.8394042808
inv_gfcf,real,csa,1983-10-01,19578.8921781905
inv_gfcf,real,csa,1984-01-01,20275.8564979892
inv_gfcf,real,csa,1984-04-01,20033.4836658967
inv_gfcf,real,csa,1984-07-01,20270.1426774254
inv_gfcf,real,csa,1984-10-01,20323.4100829073
inv_gfcf,real,csa,1985-01-01,20765.2847845944
inv_gfcf,real,csa,1985-04-01,20838.3841220687
inv_gfcf,real,csa,1985-07-01,20962.5815015323
inv_gfcf,real,csa,1985-10-01,21244.4997950911
inv_gfcf,real,csa,1986-01-01,21602.2158599335
inv_gfcf,real,csa,1986-04-01,22231.3963004478
inv_gfcf,real,csa,1986-07-01,22886.234899504
inv_gfcf,real,csa,1986-10-01,22914.379221614
inv_gfcf,real,csa,1987-01-01,22821.6390057032
inv_gfcf,real,csa,1987-04-01,23177.1867452853
inv_gfcf,real,csa,1987-07-01,23293.9344000149
inv_gfcf,real,csa,1987-10-01,24064.472794252
inv_gfcf,real,csa,1988-01-01,24341.4728681653
inv_gfcf,real,csa,1988-04-01,25182.2152774085
inv_gfcf,real,csa,1988-07-01,25595.7169290541
inv_gfcf,real,csa,1988-10-01,25909.5261198601
inv_gfcf,real,csa,1989-01-01,26052.5351901736
inv_gfcf,real,csa,1989-04-01,26483.9698908678
inv_gfcf,real,csa,1989-07-01,26185.9275370129
inv_gfcf,real,csa,1989-10-01,26973.186556542
inv_gfcf,real,csa,1990-01-01,27635.137370772
inv_gfcf,real,csa,1990-04-01,27542.6868562244
inv_gfcf,real,csa,1990-07-01,27556.768665731
inv_gfcf,real,csa,1990-10-01,27704.2940076163
